1.778852060898181486e+00,1.484820397147241344e+00,1.195387681842952965e+00,1.234592780143629387e+00,6.717702117909287729e-01,6.464008107803670411e-01,8.944857314659132586e-01,7.746887264413517826e-01
1.690748778139661956e+00,1.398740307807242012e+00,1.146258347588748672e+00,1.182647156879139239e+00,6.781266366830089876e-01,6.663181051868721783e-01,9.360189767457207655e-01,8.333342792024313050e-01
1.574577825172148060e+00,1.285237090934321813e+00,1.081477542603152875e+00,1.114152858276584945e+00,6.865080716767916202e-01,6.925805893905551125e-01,9.907837543217545839e-01,9.106629500333989213e-01
1.610696010308330983e+00,1.320525862316913823e+00,1.101618249449166420e+00,1.135448110613818118e+00,6.839022376616658017e-01,6.844154393046300022e-01,9.737570852198301763e-01,8.866210430156535871e-01
1.497546973067830578e+00,1.209975166253828283e+00,1.038522565643985818e+00,1.068735531045760467e+00,6.920656492203670629e-01,7.099947663849677237e-01,1.027097285150454731e+00,9.619381892738779749e-01
1.589056608295397632e+00,1.299383384985587142e+00,1.089551395851118043e+00,1.122689536932589327e+00,6.854634647725981189e-01,6.893074061778011741e-01,9.839582328203674289e-01,9.010252133567976385e-01
1.834204564270814242e+00,1.538901792145523695e+00,1.226254087212372390e+00,1.267228570739788340e+00,6.677766712637145385e-01,6.338874052489121835e-01,8.683917083211896148e-01,7.378435822496767216e-01
1.583635231476762772e+00,1.294086504026304318e+00,1.086528254993010201e+00,1.119493097606173659e+00,6.858546031442950275e-01,6.905330036221246637e-01,9.865139534032176805e-01,9.046339283819391230e-01
1.668747628770760327e+00,1.377244390243664185e+00,1.133989771577976535e+00,1.169675297253486068e+00,6.797139629337931588e-01,6.712918514031507300e-01,9.463906576248637403e-01,8.479792450393432990e-01
1.695794131546266570e+00,1.403669800311882820e+00,1.149071805228267573e+00,1.185621893110183400e+00,6.777626274318329092e-01,6.651775144388561989e-01,9.336405193943168035e-01,8.299758624653806871e-01
1.572057218070881612e+00,1.282774366757939433e+00,1.080071967862640037e+00,1.112666710396726044e+00,6.866899269859241262e-01,6.931504168946749367e-01,9.919720073551614448e-01,9.123407807806644954e-01
1.579708707890816077e+00,1.290250148665967878e+00,1.084338694244862733e+00,1.117178022519882630e+00,6.861378917060784177e-01,6.914206632394143126e-01,9.883649771345246471e-01,9.072476010955699000e-01
1.659955030603073256e+00,1.368653704265711424e+00,1.129086725053283446e+00,1.164491188584271253e+00,6.803483262413707600e-01,6.732795726414604331e-01,9.505356239066113933e-01,8.538319983489264242e-01
1.844858919989704304e+00,1.549311482493338499e+00,1.232195311954374706e+00,1.273510370134440350e+00,6.670079869448084509e-01,6.314788010185069522e-01,8.633690808376730530e-01,7.307515584239578921e-01
1.593355415565184341e+00,1.303583474951053089e+00,1.091948554420460127e+00,1.125224110173578040e+00,6.851533169020491698e-01,6.883355852954415877e-01,9.819317088231171997e-01,8.981637316882771227e-01
1.559555593814009544e+00,1.270559828329488106e+00,1.073100644461220554e+00,1.105295762986949759e+00,6.875918869711794557e-01,6.959766286212697439e-01,9.978654656963201752e-01,9.206624305762242111e-01
1.593115453861299713e+00,1.303349023699501341e+00,1.091814743756552630e+00,1.125082628949750641e+00,6.851706295208297437e-01,6.883898328530002608e-01,9.820448304684537000e-01,8.983234611140734627e-01
1.598831446945495616e+00,1.308933755391088916e+00,1.095002172488327208e+00,1.128452773784738072e+00,6.847582353445205161e-01,6.870976322275648140e-01,9.793502232375939087e-01,8.945186361006859377e-01
1.632875960095977241e+00,1.342196474347458812e+00,1.113986530547674825e+00,1.148525390819735925e+00,6.823020114212690057e-01,6.794012721134610189e-01,9.633011150677414092e-01,8.718570594865187040e-01
1.604436752365933305e+00,1.314410341237404634e+00,1.098127878080392250e+00,1.131757657263944283e+00,6.843538269980139477e-01,6.858304544925053481e-01,9.767077958772721891e-01,8.907874898314005474e-01
1.628228923491075619e+00,1.337656151744354815e+00,1.111395187665713102e+00,1.145785501848332499e+00,6.826372831412883535e-01,6.804518163529000851e-01,9.654917997402368002e-01,8.749503384412017359e-01
1.721470309626468964e+00,1.428756353659860867e+00,1.163389700041906227e+00,1.200760546650277316e+00,6.759101573266063090e-01,6.593729634386518157e-01,9.215363733436414684e-01,8.128846303437287091e-01
1.681407175515145846e+00,1.389613224646207845e+00,1.141049157835084982e+00,1.177139355632394357e+00,6.788006092478808817e-01,6.684299385246948999e-01,9.404227521892980501e-01,8.395524748523104375e-01
1.613469607241432735e+00,1.323235766696401416e+00,1.103164899773039886e+00,1.137083421091060309e+00,6.837021297878821402e-01,6.837884190058178824e-01,9.724495688807901494e-01,8.847748107279871377e-01
1.610705500826113301e+00,1.320535134895562512e+00,1.101623541678987683e+00,1.135453706215319603e+00,6.839015529452558972e-01,6.844132938064053651e-01,9.737526112434862213e-01,8.866147256953006428e-01
1.634581204005735922e+00,1.343862559236722820e+00,1.114937431528936873e+00,1.149530801230528310e+00,6.821789824659828527e-01,6.790157717788292135e-01,9.624972368086300856e-01,8.707219715698246709e-01
1.663489479021159401e+00,1.372106988026208452e+00,1.131057651587455082e+00,1.166575096473116746e+00,6.800933248929411645e-01,6.724805485017972817e-01,9.488694304518277001e-01,8.514793087022498597e-01
1.622279895049538512e+00,1.331843736091951946e+00,1.108077810632293048e+00,1.142277959557759459e+00,6.830664902183177789e-01,6.817966987136121482e-01,9.682962634299285831e-01,8.789102823890517779e-01
1.589675159676441130e+00,1.299987732025498666e+00,1.089896320768796389e+00,1.123054234319603717e+00,6.854188378838785844e-01,6.891675717746318375e-01,9.836666381666534509e-01,9.006134774201033366e-01
1.642213373532371623e+00,1.351319464520394309e+00,1.119193384270068536e+00,1.154030722124599562e+00,6.816283410955285005e-01,6.772903858151869683e-01,9.588993144720054929e-01,8.656416523508166927e-01
1.515629653708725932e+00,1.227642598344199865e+00,1.048606072564534308e+00,1.079397064722758426e+00,6.907610303941156271e-01,7.059068588438756064e-01,1.018572830818449626e+00,9.499015344707421038e-01
1.713500471658740310e+00,1.420969534113445176e+00,1.158945452095531792e+00,1.196061536720245622e+00,6.764851606052328936e-01,6.611746852838011890e-01,9.252934777873120797e-01,8.181897170374308192e-01
1.529559471642366386e+00,1.241252533577875905e+00,1.056373804480242651e+00,1.087610073953153567e+00,6.897560299141876072e-01,7.027577788535899206e-01,1.012006099967719841e+00,9.406292139963889909e-01
1.641823084870437599e+00,1.350938138401369670e+00,1.118975746271489768e+00,1.153800608249583304e+00,6.816564994170817293e-01,6.773786174217726330e-01,9.590833025621026131e-01,8.659014462381593447e-01
1.668894906279127177e+00,1.377388285688658565e+00,1.134071898437613690e+00,1.169762131951642914e+00,6.797033372409595486e-01,6.712585567357812755e-01,9.463212287376795429e-01,8.478812104302229091e-01
1.482699380914021425e+00,1.195468532459184718e+00,1.030243052157593597e+00,1.059981402887783197e+00,6.931368647460428578e-01,7.133513253563930068e-01,1.034096668912679817e+00,9.718214220180858565e-01
1.686659369723048307e+00,1.394744808084323884e+00,1.143977956816563335e+00,1.180236045030262027e+00,6.784216769657245294e-01,6.672425877808452199e-01,9.379467868964734834e-01,8.360563754688717930e-01
1.764648052854084881e+00,1.470942568272542772e+00,1.187467052360161590e+00,1.226218108648961636e+00,6.727949943809971023e-01,6.496118762606630792e-01,9.011817197603423368e-01,7.841435603259417908e-01
1.621279726450165493e+00,1.330866535246609139e+00,1.107520083202727879e+00,1.141688260971766899e+00,6.831386498062727020e-01,6.820228043912457405e-01,9.687677583215863475e-01,8.795760401057679534e-01
1.557695567431712336e+00,1.268742515374172264e+00,1.072063431601536498e+00,1.104199092957279582e+00,6.877260830831309901e-01,6.963971202522299953e-01,9.987423107983874893e-01,9.219005487475868676e-01
1.587387354382102211e+00,1.297752463622742436e+00,1.088620564094414878e+00,1.121705346194197928e+00,6.855838971423516837e-01,6.896847703416477682e-01,9.847451448404926921e-01,9.021363446946857323e-01
1.545820228519362960e+00,1.257139880347284633e+00,1.065441345834245990e+00,1.097197402873042904e+00,6.885828581941246807e-01,6.990817491773810843e-01,1.004340528576257441e+00,9.298053145285478660e-01
1.471336380518810216e+00,1.184366470668012372e+00,1.023906663466185751e+00,1.053281787173103057e+00,6.939566759528374984e-01,7.159201311616543162e-01,1.039453362417760429e+00,9.793851519761171964e-01
1.713325889389545775e+00,1.420798960930938160e+00,1.158848099188925396e+00,1.195958603157496469e+00,6.764977562662216615e-01,6.612141526719033102e-01,9.253757785595526641e-01,8.183059269374325373e-01
1.749693601368141893e+00,1.456331529050895135e+00,1.179127950539689218e+00,1.217400976316389549e+00,6.738739195322107634e-01,6.529925926608646236e-01,9.082314786585780064e-01,7.940979235025745764e-01
1.644154207276575796e+00,1.353215729186866723e+00,1.120275658014762143e+00,1.155175036108583519e+00,6.814883149405795981e-01,6.768516262608653689e-01,9.579843755341874711e-01,8.643497451234980478e-01
1.664266270046782292e+00,1.372865940914120841e+00,1.131490816218200024e+00,1.167033091824809521e+00,6.800372814214993289e-01,6.723049412478421250e-01,9.485032391909777871e-01,8.509622412599120445e-01
1.648478569081443856e+00,1.357440786856077386e+00,1.122687066646717247e+00,1.157724676282499754e+00,6.811763233761544134e-01,6.758740283270417981e-01,9.559458047352707988e-01,8.614712531939694440e-01
1.546837698758456892e+00,1.258133985519529485e+00,1.066008721236217927e+00,1.097797302491626548e+00,6.885094503374339370e-01,6.988517321602236709e-01,1.003860877424994191e+00,9.291280400533938888e-01
1.549372197765613413e+00,1.260610282589709641e+00,1.067422042567624185e+00,1.099291641027805966e+00,6.883265927630777270e-01,6.982787641467967932e-01,1.002666075533058088e+00,9.274409622216348570e-01
1.676230833622391891e+00,1.384555751659600320e+00,1.138162656638981085e+00,1.174087388697334866e+00,6.791740689808990483e-01,6.696001415205274920e-01,9.428629595317776779e-01,8.429980834843173731e-01
1.762625902052852300e+00,1.468966853904371650e+00,1.186339433507428653e+00,1.225025850194839006e+00,6.729408873521333101e-01,6.500690189638798078e-01,9.021349928120463435e-01,7.854895958854746230e-01
1.549703532101133652e+00,1.260934008202535761e+00,1.067606805663958269e+00,1.099486995480314810e+00,6.883026878443055940e-01,6.982038602010990358e-01,1.002509879420996119e+00,9.272204110157442614e-01
1.535005905060340403e+00,1.246573895739698790e+00,1.059410917735356339e+00,1.090821286629991782e+00,6.893630837733956129e-01,7.015265169249221833e-01,1.009438567317785918e+00,9.370038201589201421e-01
1.773640329360700374e+00,1.479728347199544158e+00,1.192481446198477624e+00,1.231519947503060486e+00,6.721462247956482283e-01,6.475790142269309824e-01,8.969426220323181154e-01,7.781578920307392622e-01
1.538266744752240012e+00,1.249759853892602912e+00,1.061229270901739463e+00,1.092743875038252988e+00,6.891278225897291554e-01,7.007893468431445338e-01,1.007901357233196737e+00,9.348332569266639691e-01
1.716192804837429975e+00,1.423600040869815286e+00,1.160446787034685956e+00,1.197648934154527778e+00,6.762909157019901807e-01,6.605660360838917500e-01,9.240242704344829860e-01,8.163975776013325802e-01
1.556932250998659839e+00,1.267996727649872257e+00,1.071637780853834432e+00,1.103749042214316800e+00,6.877811543974301500e-01,6.965696813378832175e-01,9.991021499286385499e-01,9.224086468881598222e-01
1.588058355154603252e+00,1.298408055612457535e+00,1.088994736545257469e+00,1.122100967699404039e+00,6.855354861651510312e-01,6.895330788323822402e-01,9.844288247353314425e-01,9.016896960571509911e-01
1.705649999163064479e+00,1.413299338944427719e+00,1.154567766324723355e+00,1.191432904574649676e+00,6.770515519725429643e-01,6.629494224676030223e-01,9.289943115078780345e-01,8.234153486430821900e-01
1.644310383351476723e+00,1.353368318852760099e+00,1.120362747012425775e+00,1.155267117394271237e+00,6.814770472390937472e-01,6.768163199162473553e-01,9.579107517256004733e-01,8.642457872237032657e-01
1.597406721352175651e+00,1.307541747028652335e+00,1.094207697893248010e+00,1.127612756743276545e+00,6.848610256259063389e-01,6.874197164700828200e-01,9.800218608391797481e-01,8.954669982653751248e-01
1.694039665399662997e+00,1.401955623519429484e+00,1.148093456283082237e+00,1.184587461308912459e+00,6.778892076447081694e-01,6.655741423246062105e-01,9.344676017744560914e-01,8.311437149420037862e-01
1.652529116175788015e+00,1.361398317663558011e+00,1.124945787047134882e+00,1.160112875527635534e+00,6.808840868377316058e-01,6.749583310174808171e-01,9.540363144107397719e-01,8.587750247914058832e-01
1.528163308964225253e+00,1.239888432215194847e+00,1.055595257521037444e+00,1.086786897583057909e+00,6.898567594548229431e-01,7.030734059474875730e-01,1.012664272570898305e+00,9.415585633854280934e-01
1.625017537604209306e+00,1.334518511745124147e+00,1.109604411593412721e+00,1.143892071362963669e+00,6.828689763603175145e-01,6.811778065335034604e-01,9.670056965389850490e-01,8.770879829712087128e-01
1.501811949350181141e+00,1.214142202122672876e+00,1.040900858924341366e+00,1.071250157564299865e+00,6.917579421684111329e-01,7.090305935914843483e-01,1.025086709602061941e+00,9.590992270495430905e-01
1.553999093718093416e+00,1.265130927047964482e+00,1.070002154348837387e+00,1.102019655087058236e+00,6.879927741392470875e-01,6.972327730555636371e-01,1.000484885474508090e+00,9.243610898013877586e-01
1.676619163698907178e+00,1.384935164169931898e+00,1.138379202464888218e+00,1.174316347791994453e+00,6.791460519662382289e-01,6.695123526865739416e-01,9.426798947490312441e-01,8.427395933205237277e-01
1.536192039555396960e+00,1.247732791981778000e+00,1.060072345962018270e+00,1.091520630555576021e+00,6.892775072251255963e-01,7.012583703904905486e-01,1.008879405236923876e+00,9.362142750825780402e-01
1.883834734994785487e+00,1.587392261468765220e+00,1.253929528697047768e+00,1.296490478698949511e+00,6.641959822960548099e-01,6.226676335127806494e-01,8.449952809757160788e-01,7.048074829738800728e-01
1.654681759658148010e+00,1.363501528094281490e+00,1.126146172979005877e+00,1.161382072359539164e+00,6.807287791558085388e-01,6.744716881518805218e-01,9.530215250980886843e-01,8.573421273672936493e-01
1.634396658961023041e+00,1.343682252062702087e+00,1.114834523045815873e+00,1.149421993623503502e+00,6.821922969155606031e-01,6.790574914273114215e-01,9.625842341867896224e-01,8.708448131464112674e-01
1.793954208300966080e+00,1.499575740614075059e+00,1.203809143841608309e+00,1.243496993867652112e+00,6.706806307597878991e-01,6.429867051242119658e-01,8.873663464362900877e-01,7.646360501438849155e-01
1.603776214541235312e+00,1.313764971925590164e+00,1.097759540118842247e+00,1.131368204704182645e+00,6.844014831004837651e-01,6.859797806686616095e-01,9.770191835875913222e-01,8.912271738549255584e-01
1.761703075508953775e+00,1.468065219040642244e+00,1.185824834592220212e+00,1.224481752421329173e+00,6.730074669100232221e-01,6.502776401115315519e-01,9.025700274668105871e-01,7.861038712118306737e-01
1.559656119784660788e+00,1.270658045833577887e+00,1.073156701101322108e+00,1.105355033016808486e+00,6.875846342813574097e-01,6.959539029600880777e-01,9.978180762045177898e-01,9.205955159173024871e-01
1.728358549803541200e+00,1.435486413100017344e+00,1.167230812920868832e+00,1.204821847409912383e+00,6.754131885423195758e-01,6.578157557699489955e-01,9.182891507673305309e-01,8.082995043406182578e-01
1.835527932111731930e+00,1.540194770323057627e+00,1.226992041338053729e+00,1.268008827333553024e+00,6.676811936830614469e-01,6.335882347064489828e-01,8.677678523261425081e-01,7.369626884156801339e-01
1.520699205205329863e+00,1.232595733256748538e+00,1.051433023867565986e+00,1.082386068127822343e+00,6.903952753130816467e-01,7.047607976926294482e-01,1.016182966114495656e+00,9.465270103842335914e-01
1.574732597825324820e+00,1.285388309406502394e+00,1.081563849005970912e+00,1.114244112105975182e+00,6.864969052285677664e-01,6.925456003140657568e-01,9.907107921077968893e-01,9.105599263149442013e-01
1.617866174008336877e+00,1.327531371221396306e+00,1.105616572304405132e+00,1.139675633251380882e+00,6.833849288214500772e-01,6.827944978722059188e-01,9.703769595499961431e-01,8.818482558911735492e-01
1.751510910675468491e+00,1.458107105881123466e+00,1.180141342931067427e+00,1.218472460393687617e+00,6.737428053471767875e-01,6.525817579749322306e-01,9.073747710439781233e-01,7.928882397594825271e-01
1.629064224281850937e+00,1.338472270786057239e+00,1.111860979296489305e+00,1.146277994509577347e+00,6.825770183410151404e-01,6.802629819389377497e-01,9.650980260743817762e-01,8.743943242376100988e-01
1.518122567119355892e+00,1.230078264784598474e+00,1.049996204377821041e+00,1.080866884425328411e+00,6.905811731134219311e-01,7.053432919849025318e-01,1.017397633017604885e+00,9.482421379037309084e-01
1.846461030445314400e+00,1.550876802272959765e+00,1.233088702275613624e+00,1.274454973145242365e+00,6.668923988025616811e-01,6.311166158124960068e-01,8.626138212782695769e-01,7.296851208258142707e-01
1.631370391307984224e+00,1.340725479263959130e+00,1.113146975086038326e+00,1.147637708696991332e+00,6.824106343308938838e-01,6.797416323799665427e-01,9.640108633971961050e-01,8.728592345590830970e-01
1.701193619350861885e+00,1.408945294913868995e+00,1.152082740040771158e+00,1.188805426691871503e+00,6.773730682961116578e-01,6.639568653905882911e-01,9.310951176300232834e-01,8.263817177637000633e-01
1.680109434704829763e+00,1.388345285003159901e+00,1.140325494197941048e+00,1.176374208714856540e+00,6.788942379042928188e-01,6.687233156268086454e-01,9.410345272071733991e-01,8.404163101689829940e-01
1.771127671556086414e+00,1.477273389773101409e+00,1.191080304251387556e+00,1.230038486521989105e+00,6.723275065835051523e-01,6.481470446529307150e-01,8.981271276447739815e-01,7.798304313645449959e-01
1.669945832203132863e+00,1.378415078273403482e+00,1.134657929847344482e+00,1.170381757014614887e+00,6.796275156427860065e-01,6.710209764734745841e-01,9.458258060609527895e-01,8.471816663293159078e-01
1.558716795529021981e+00,1.269740292109619251e+00,1.072632902510810560e+00,1.104801208205985485e+00,6.876524041066502946e-01,6.961662537052244470e-01,9.982608881348478125e-01,9.212207728710621879e-01
1.678978990774494973e+00,1.387240800454226930e+00,1.139695120890952484e+00,1.175707699900562453e+00,6.789757965217801949e-01,6.689788723310036156e-01,9.415674358975607561e-01,8.411687850721214499e-01
1.669084881844570489e+00,1.377573898677570519e+00,1.134177835160543379e+00,1.169874141389236843e+00,6.796896309933003755e-01,6.712156094227129666e-01,9.462316713283563940e-01,8.477547540520076197e-01
1.690630438329648655e+00,1.398624685538701451e+00,1.146192357356606406e+00,1.182577383824201078e+00,6.781351745954514731e-01,6.663448579793022075e-01,9.360747639559330313e-01,8.334130515631716918e-01
1.683878780990153423e+00,1.392028072463910693e+00,1.142427407631508407e+00,1.178596612193595128e+00,6.786222892798520201e-01,6.678711886987959145e-01,9.392575992776890370e-01,8.379072618165328556e-01
1.666577056766865628e+00,1.375123662999864660e+00,1.132779388103453133e+00,1.168395529779987729e+00,6.798705641123601318e-01,6.717825473259187996e-01,9.474138987188687189e-01,8.494240765029452689e-01
1.635637540587413952e+00,1.344894638229433781e+00,1.115526480102171369e+00,1.150153616412826763e+00,6.821027705027964405e-01,6.787769683423294786e-01,9.619992634644913831e-01,8.700188258890440007e-01
1.573602850286544008e+00,1.284284505257269782e+00,1.080933864030181102e+00,1.113578013883570250e+00,6.865784136031984897e-01,6.928009995867193682e-01,9.912433725084732750e-01,9.113119376681857453e-01
1.753083660646952202e+00,1.459643739407320950e+00,1.181018360865337513e+00,1.219399752487125843e+00,6.736293354882254558e-01,6.522262102220101054e-01,9.066333524692755663e-01,7.918413458351615253e-01
1.619797737771313972e+00,1.329418578781399241e+00,1.106693676797829040e+00,1.140814481662034918e+00,6.832455714717667883e-01,6.823578339599474241e-01,9.694663906241913764e-01,8.805625191850451339e-01
1.687676731532843366e+00,1.395738807317227437e+00,1.144545271754735083e+00,1.180835880719020015e+00,6.783482769319283401e-01,6.670125952760350696e-01,9.374671868604528280e-01,8.353791731691915246e-01
1.589132085674876294e+00,1.299457129111404541e+00,1.089593484559834957e+00,1.122734038333633944e+00,6.854580192741026590e-01,6.892903431905771372e-01,9.839226516204755413e-01,9.009749721796032063e-01
1.617418377087491699e+00,1.327093857456350889e+00,1.105366865779138452e+00,1.139411612554070530e+00,6.834172362157393543e-01,6.828957302307236965e-01,9.705880579196219937e-01,8.821463298916585316e-01
1.746827133922941311e+00,1.453530886826820634e+00,1.177529512515194110e+00,1.215710909461372946e+00,6.740807277742026926e-01,6.536406079700013416e-01,9.095827755882782695e-01,7.960059746277090564e-01
1.689331506620109558e+00,1.397355582344100178e+00,1.145468029634264528e+00,1.181811534753458126e+00,6.782288891721744983e-01,6.666385043051008541e-01,9.366871003820554931e-01,8.342776795965403114e-01
1.541944917292642492e+00,1.253353561311582709e+00,1.063280342808757606e+00,1.094912522551754197e+00,6.888624519161157256e-01,6.999578313414359654e-01,1.006167410012175356e+00,9.323848979662633374e-01
1.613880310648799110e+00,1.323637038759046813e+00,1.103393921715787984e+00,1.137325571483242204e+00,6.836724985950355382e-01,6.836955722874874519e-01,9.722559569650780498e-01,8.845014278574320210e-01
1.529939646245512819e+00,1.241623977896169073e+00,1.056585802541701202e+00,1.087834224587402865e+00,6.897286012959215062e-01,7.026718337076242049e-01,1.011826879800805878e+00,9.403761524866565136e-01
1.536062490483625087e+00,1.247606217859646982e+00,1.060000105070985299e+00,1.091444248529097383e+00,6.892868538569283388e-01,7.012876572334070246e-01,1.008940476665878716e+00,9.363005088378465457e-01
1.645755595070051758e+00,1.354780342899482015e+00,1.121168645355448579e+00,1.156119213038383720e+00,6.813727789365441323e-01,6.764896044253219110e-01,9.572294566488512846e-01,8.632837885621444940e-01
1.705249578530400267e+00,1.412908113524056208e+00,1.154344478400726626e+00,1.191196816897999611e+00,6.770804412896839208e-01,6.630399445841178574e-01,9.291830759651245053e-01,8.236818868310393782e-01
1.604107597038071376e+00,1.314088744593761238e+00,1.097944330071535468e+00,1.131563587552563810e+00,6.843775747069967830e-01,6.859048658352525640e-01,9.768629647715427744e-01,8.910065905906723316e-01
1.652126479731728770e+00,1.361004927315423441e+00,1.124721263512667546e+00,1.159875481410403975e+00,6.809131360199567329e-01,6.750493540570774442e-01,9.542261234356264055e-01,8.590430379242233183e-01
1.540866150400518331e+00,1.252299567095435329e+00,1.062678786344955828e+00,1.094276482476810752e+00,6.889402821684190714e-01,7.002017055435507675e-01,1.006675957350339212e+00,9.331029742820162731e-01
1.744239880414777843e+00,1.451003046703787547e+00,1.176086773511344274e+00,1.214185466914661671e+00,6.742673914499081045e-01,6.542255020648967134e-01,9.108024467650053246e-01,7.977281682551038422e-01
1.762736228894902890e+00,1.469074647213803209e+00,1.186400955440898297e+00,1.225090898810437423e+00,6.729329275546874767e-01,6.500440776435877366e-01,9.020829830384219372e-01,7.854161573207145697e-01
1.710048909223244262e+00,1.417597232951587127e+00,1.157020745554715235e+00,1.194026498338763620e+00,6.767341819435375161e-01,6.619549715913912724e-01,9.269205975125207608e-01,8.204872340036697409e-01
1.554276784581249071e+00,1.265402241050813226e+00,1.070157004052595839e+00,1.102183381392251693e+00,6.879727394588174283e-01,6.971699961589226113e-01,1.000353977722035381e+00,9.241762461309074306e-01
1.591381012409956774e+00,1.301654411757562579e+00,1.090847561250527953e+00,1.124060003692383791e+00,6.852957650035267356e-01,6.887819338046972106e-01,9.828624728986402603e-01,8.994779842426217087e-01
1.724760402873974474e+00,1.431970893593162097e+00,1.165224365968342113e+00,1.202700382930934397e+00,6.756727855742615807e-01,6.586291800768555582e-01,9.199853726821040079e-01,8.106945946141372872e-01
1.897906000770041235e+00,1.601140396352465078e+00,1.261776136655426317e+00,1.304786885460765378e+00,6.631807767187318792e-01,6.194865767536799073e-01,8.383618694325515319e-01,6.954410083817840205e-01
1.570052184108658988e+00,1.280815376159701424e+00,1.078953893931262620e+00,1.111484544016846598e+00,6.868345850212197456e-01,6.936036900358141244e-01,9.929172112651631910e-01,9.136754225935190821e-01
1.547717662211772538e+00,1.258993741595644700e+00,1.066499418259936105e+00,1.098316128222078802e+00,6.884459632411118468e-01,6.986528009669934480e-01,1.003446049091707426e+00,9.285422963499421201e-01
1.554172761677111492e+00,1.265300606916406334e+00,1.070098997405539709e+00,1.102122049573277307e+00,6.879802444433822384e-01,6.971935123633347109e-01,1.000403015722175493e+00,9.242454885078308369e-01
1.715515854696399778e+00,1.422938636132169865e+00,1.160069297017165546e+00,1.197249804906515891e+00,6.763397559108043078e-01,6.607190725524009212e-01,9.243433951636564894e-01,8.168481864091929889e-01
1.606781147015300615e+00,1.316700899483899123e+00,1.099435190869953560e+00,1.133139910426668173e+00,6.841846849633528294e-01,6.853004629079185728e-01,9.756026121093559489e-01,8.892269541079007578e-01
1.534204443999502177e+00,1.245790839336356814e+00,1.058963996268677432e+00,1.090348745845767020e+00,6.894209071243269094e-01,7.017077012736123720e-01,1.009816388413433907e+00,9.375373090989199687e-01
1.486047560258081823e+00,1.198739824606754656e+00,1.032110108832294593e+00,1.061955486683335170e+00,6.928953022314646715e-01,7.125944106123169863e-01,1.032518285570043215e+00,9.695927215403312704e-01
1.617054580674335051e+00,1.326738415221219380e+00,1.105164000743661390e+00,1.139197118487208060e+00,6.834434831897888696e-01,6.829779727991955873e-01,9.707595571553651048e-01,8.823884893331011003e-01
1.609545777551997903e+00,1.319402043370254241e+00,1.100976841231598335e+00,1.134769934323943463e+00,6.839852239919718135e-01,6.846754696204887525e-01,9.742993226677649776e-01,8.873866902615563657e-01
1.568130506603167218e+00,1.278937827830329832e+00,1.077882302345341214e+00,1.110351524535498680e+00,6.869732291028930460e-01,6.940381189859379241e-01,9.938231196568293457e-01,9.149545785569467293e-01
1.679205700643770172e+00,1.387462304184740036e+00,1.139821541889099343e+00,1.175841367853571739e+00,6.789594399887290965e-01,6.689276205833974975e-01,9.414605613712871968e-01,8.410178766702576247e-01
1.787214056704940157e+00,1.492990369066214962e+00,1.200050610103509552e+00,1.239523006013960593e+00,6.711669153344365091e-01,6.445104347683214829e-01,8.905437577732558951e-01,7.691226016510042118e-01
